,smiles,logP,qed,SAS
1125,COc1c(O)cc(C(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2cc(O)c(O)c(O)c2)cc1O,0,0,0
1126,O=C(O)COc1ccccc1,0,0,0
1127,CCC(CO)C(=O)O,0,0,0
1128,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,0,0,0
1129,O=C(/C=C/c1ccc(O)cc1)NCC(O)c1ccc(O)cc1,0,0,0
1130,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)CCc1ccc(O)cc1,0,0,0
1131,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,0,0,0
1132,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,0,0,0
1133,O=C1CCCC2C3CCCN4CCCC(CN12)C34,0,0,0
1134,COc1cc(C(CO)OS(=O)(=O)O)ccc1O,0,0,0
1135,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,0,0,0
1136,CCOP(=O)(OCC)OCC,0,0,0
1137,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0,0,0
1138,CCCCOC(=O)c1ccc(O)cc1,0,0,0
1139,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,0,0
1140,N[C@@H](CCC[C@H](N)C(=O)O)C(=O)O,0,0,0
1141,COc1ccc2[nH]cc(C[C@H](N)C(=O)O)c2c1,0,0,0
1142,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0,0,0
1143,O=C(O)C1CCCCC1,0,0,0
1144,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(C(=O)O)C(O)C(O)C4OC4OC(C(=O)O)C(O)C(O)C4O)cc3o2)cc(OC)c1O,0,0,0
1145,NC(Cc1ccc(O)c(Cl)c1)C(=O)O,0,0,0
1146,CCOC(=O)c1ccccc1C(=O)OCC,0,0,0
1147,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H]1O,0,0,0
1148,C[C@]12CC[C@@H](O)C[C@H]1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)[C@@H](C(=O)CO)CC[C@@H]12,0,0,0
1149,O=c1cc(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2)oc2cc(O)cc(O)c12,0,0,0
1150,CC1C2CCC3C4CC=C5CC(N(C)C)CCC5(C)C4CCC32CN1C,0,0,0
1151,CCCCCC/C=C\CCCCCCCC(=O)O,0,0,0
1152,CCC(C)C(N)C(=O)NC(CO)C(=O)O,0,0,0
1153,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,0,0,0
1154,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,0,0,0
1155,COc1cc(C2OCC3C(c4ccc(O)c(OC)c4)OCC23)ccc1O,0,0,0
1156,CC1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1,0,0,0
1157,CC1(C)C=CC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,0,0,0
1158,O=c1c(OC2OCC(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0,0,0
1159,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0,0,0
1160,O=C(O)Cc1cccnc1,0,0,0
1161,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0,0,0
1162,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0,0,0
1163,CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,0,0,0
1164,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,0,0,0
1165,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,0,0,0
1166,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,0,0,0
1167,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0,0,0
1168,OC[C@@H](O)C(O)[C@@H](O)CO,0,0,0
1169,O=C(Oc1ccccc1)c1ccc2ccccc2c1O,0,0,0
1170,CC1NCCOC1c1ccccc1,0,0,0
1171,COc1cc(CC(COC2OC(CO)C(O)C(O)C2O)C(COC2OC(CO)C(O)C(O)C2O)Cc2ccc(O)c(OC)c2)ccc1O,0,0,0
1172,O=[N+]([O-])c1ccc(O)c2ncccc12,0,0,0
1173,COc1ccc2c(c1OC)C(=O)OC2,0,0,0
1174,CC(C)CCCC(C)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,0,0,0
1175,CN(C)c1nc(N(C)C)nc(N(C)C)n1,0,0,0
1176,CCCNC(C)C(=O)Nc1ccccc1C,0,0,0
1177,N=C(N)NCCCC[C@H](N)C(=O)O,0,0,0
1178,CCCCCCCCCCCCCCCCC(=O)O,0,0,0
1179,O=c1[nH]cc(CO)c(=O)[nH]1,0,0,0
1180,Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C,0,0,0
1181,CC(C)CC(=O)C(=O)O,0,0,0
1182,COc1ccc(C(=O)c2ccccc2O)c(O)c1,0,0,0
1183,O=C(O)CC/C(=N\O)C(=O)O,0,0,0
1184,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,0,0,0
1185,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,0,0,0
1186,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0,0,0
1187,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,0,0,0
1188,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,0,0
1189,NC(Cc1ccc(O)c(O)c1)C(=O)O,0,0,0
1190,O=c1c(-c2ccc3c(c2)OCO3)coc2cc(O)ccc12,0,0,0
1191,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,0,0
1192,N[C@H](CS)C(=O)O,0,0,0
1193,C[N+](C)(C)CCO,0,0,0
1194,O=C(O)CCCC(=O)NCC(=O)O,0,0,0
1195,CCC(=O)C(=O)O,0,0,0
1196,CC(C)CCCC(C)CCCC(C)CCCC(C)C(=O)O,0,0,0
1197,O=c1ccc2ccc(O)cc2o1,0,0,0
1198,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(O)c1O,0,0,0
1199,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,0,0,0
1200,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O,0,0,0
1201,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCCCCC,0,0,0
1202,O=C(CCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,0,0,0
1203,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,0,0,0
1204,CNCCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C,0,0,0
1205,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,0,0,0
1206,COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)ccc1O,0,0,0
1207,NCCCC[C@H](N)C(=O)O,0,0,0
1208,O=C(O)[C@H]1C[C@@H](O)CN1,0,0,0
1209,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,0,0,0
1210,CCC=CCC=CC=CC(O)CCCCCCCC(=O)O,0,0,0
1211,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,0,0,0
1212,COc1cccc(CCC(=O)O)c1,0,0,0
1213,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,0,0,0
1214,CS(=O)(=O)Nc1ccc(Cc2noc(-c3ccc4[nH]cc(CCN)c4c3)n2)cc1,0,0,0
1215,CC(=O)Nc1c(N)[nH]c(=O)n(C)c1=O,0,0,0
1216,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,0,0,0
1217,O=C[C@H](O)COP(=O)(O)O,0,0,0
1218,CCCCCCC1CCC(=O)O1,0,0,0
1219,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,0,0,0
1220,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,0,0,0
1221,CN1CCC[C@H]1c1cccnc1,0,0,0
1222,O=C(O)CCc1c[nH]c2ccccc12,0,0,0
1223,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0,0,0
1224,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0,0,0
1225,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,0,0,0
1226,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)OC(C)=O)C3,0,0,0
1227,O=C(O)c1cccnc1,0,0,0
1228,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,0,0,0
1229,Cc1ccc(C(=O)O)cc1,0,0,0
1230,CCCCCCCCCCCC(=O)N(CCO)CCO,0,0,0
1231,CC1(C)CC2C3=CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(O)C1O,0,0,0
1232,O=C(O)C[C@@H](O)C(=O)O,0,0,0
1233,Nc1nc(=O)c2[nH]cnc2[nH]1,0,0,0
1234,OCC(O)C(O)C(O)C(O)C(O)CO,0,0,0
1235,O=C(OCc1ccccc1)c1ccccc1,0,0,0
1236,NC(CC(=O)O)c1ccc(O)cc1,0,0,0
1237,Cc1c[nH]c2ccccc12,0,0,0
1238,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,0,0,0
1239,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,0,0,0
1240,Oc1cccc2cc3cccc(O)c3c(O)c12,0,0,0
1241,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,0,0,0
1242,O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,0,0,0
1243,C[C@@](O)(CCO)CC(=O)O,0,0,0
1244,CC(C)=CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,0,0
1245,O=c1cc(-c2ccc(O)cc2)oc2c(C3OCC(O)C(O)C3O)c(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,0,0,0
1246,CC1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,0,0,0
1247,CCN=c1nc(Cl)nc(NC(C)(C)C#N)[nH]1,0,0,0
1248,NC(=O)N1c2ccccc2C=Cc2ccccc21,0,0,0
1249,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,0,0,0
1250,CNCCCCN,0,0,0
1251,O=C1Nc2ccccc2/C1=C1\Nc2ccccc2C1=O,0,0,0
1252,Oc1ccnc(S)n1,0,0,0
1253,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,0,0,0
1254,CC(=O)Nc1ccccc1,0,0,0
1255,CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0,0,0
1256,Cc1cc(C(=O)NNCc2ccccc2)no1,0,0,0
1257,CNCCCN1c2ccccc2CCc2ccccc21,0,0,0
1258,C=C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(C)C(=O)NC(CCCN=C(N)N)C(=O)NC(C=CC(C)=CC(C)C(Cc2ccccc2)OC)C(C)C(=O)NC(C(=O)O)CCC(=O)N1C,0,0,0
1259,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,0,0
1260,Oc1ccc2ccc3c4ccccc4cc4ccc1c2c43,0,0,0
1261,CCCCNC(=O)OCC#CI,0,0,0
1262,N=C(O)c1ccccc1N,0,0,0
1263,CC(CC(=O)O)c1ccccc1,0,0,0
1264,CCCCCC1C(=O)CCC1CC(=O)O,0,0,0
1265,O=C(O)[C@@H](O)c1ccccc1,0,0,0
1266,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,0,0,0
1267,CS(=O)(=O)O,0,0,0
1268,CC(C)(O)C(O)COc1c2occc2cc2ccc(=O)oc12,0,0,0
1269,O=C(O)/C=C/C(=O)O,0,0,0
1270,CNC(=O)Oc1ccc(N(C)C)c(C)c1,0,0,0
1271,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,0,0,0
1272,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,0,0,0
1273,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)ccc12,0,0,0
1274,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0,0,0
1275,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,0,0,0
1276,COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O,0,0,0
1277,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,0,0,0
1278,O=C(c1ccccc1)c1ccc(O)c(O)c1O,0,0,0
1279,CC(C)NCC(O)COc1ccc(CC(=O)O)cc1,0,0,0
1280,O=C1CC(c2ccc(OC3OC(CO)C(O)C(O)C3OC3OCC(O)(CO)C3O)cc2)Oc2cc(O)ccc21,0,0,0
1281,OCC1OC(Oc2ccc3c(c2)OCC2c4cc5c(cc4OC32)OCO5)C(O)C(O)C1O,0,0,0
1282,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0,0,0
1283,Cn1c([N+](=O)[O-])cnc1COC(=N)O,0,0,0
1284,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,0,0,0
1285,CCNCC(=O)Nc1c(C)cccc1C,0,0,0
1286,CC(C)=CCC/C(C)=C/CO,0,0,0
1287,COC(=O)Nc1nc2ccccc2[nH]1,0,0,0
1288,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,0,0
1289,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,0,0,0
1290,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,0,0,0
1291,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0,0,0
1292,Cc1[nH]c(C)c(Cl)c(=O)c1Cl,0,0,0
1293,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1[C@H](O)C[C@@](O)(C(=O)O)C[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,0,0,0
1294,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O,0,0,0
1295,Cc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1O,0,0,0
1296,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,0,0,0
1297,O=C(/C=C/CCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,0,0,0
1298,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,0,0,0
1299,COc1cc(OC)n2nc(S(=O)(=O)Nc3c(Cl)ccc(C)c3Cl)nc2n1,0,0,0
1300,O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,0,0,0
1301,CC(=O)N[C@@H]1[C@@H](O)[C@@H](OS(=O)(=O)O)[C@@H](CO)O[C@H]1O,0,0,0
1302,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,0,0,0
1303,CCCCCCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1,0,0,0
1304,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C/CCCC(=O)O)[C@@H](O)C[C@H]1O,0,0,0
1305,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCC,0,0,0
1306,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,0,0,0
1307,CC(C)=CCc1c(O)ccc(-c2coc3cc(O)cc(O)c3c2=O)c1O,0,0,0
1308,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)c(O)c3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,0,0,0
1309,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,0,0
1310,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0,0,0
1311,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2O)cc1,0,0,0
1312,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21,0,0,0
1313,Cn1c(=O)[nH]c2c([nH]c(=O)n2C)c1=O,0,0,0
1314,COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O,0,0,0
1315,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,0,0,0
1316,CC(C)C[C@@H](O)C(=O)O,0,0,0
1317,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0,0
1318,C=C(C)[C@H]1CC=C(C)CC1,0,0,0
1319,O=C(O)CCc1cccc(O)c1,0,0,0
1320,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,0,0,0
1321,CCCCCCCCCCCCCCCc1cccc(O)c1,0,0,0
1322,CN1CCc2cc3c(c4c2C1Cc1ccccc1-4)OCO3,0,0,0
1323,COc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)ccc1O,0,0,0
1324,O=C(O)c1ccc(C(=O)O)cc1,0,0,0
1325,CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)O)O3)O2)O1,0,0,0
1326,CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,0,0,0
1327,NC12CC3CC(CC(C3)C1)C2,0,0,0
1328,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,0,0,0
1329,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,0,0,0
1330,COc1cc2c(cc1-c1cc3cc4ccoc4cc3oc1=O)OCO2,0,0,0
1331,O=C(O)[C@@H]1C[C@H](O)CN1,0,0,0
1332,C[C@]1(O)CCOC(=O)C1,0,0,0
1333,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,0,0,0
1334,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]([C@H](O)[C@@H](O)C=O)[C@H](O)CO)[C@@H]2O)(C(=O)O)C[C@@H]1O,0,0,0
1335,CSC[C@H](N)C(=O)O,0,0,0
1336,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,0,0,0
1337,O=c1[nH]c(=O)n(C2CCCO2)cc1F,0,0,0
1338,NCC1(CC(=O)O)CCCCC1,0,0,0
1339,CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,0,0,0
1340,CCCCCCCCCC(C)=O,0,0,0
1341,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0,0,0
1342,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2O,0,0,0
1343,Cc1ccc2ccc3ccc(C)nc3c2n1,0,0,0
1344,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](OS(=O)(=O)O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0,0,0
1345,CCN(N=O)C(C)Cc1cccc(C(F)(F)F)c1,0,0,0
1346,CCCN(CCC)CCC,0,0,0
1347,CC(=O)CCc1ccc(O)cc1,0,0,0
1348,CS(=O)(=O)CCC(N)C(=O)O,0,0,0
1349,Clc1cccc(N2CCNCC2)c1,0,0,0
1350,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,0,0,0
1351,CC(C)(O)C(O)CCC(CO)C1CCC2(C)C3=C(CC(O)C12C)C1(C)CC(O)C(O)C(C)(C)C1CC3,0,0,0
1352,N[C@@H](Cc1ccccc1)C(=O)O,0,0,0
1353,CN(C)CCC=C1c2ccccc2CCc2ccccc21,0,0,0
1354,CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@@H](N)CO,0,0,0
1355,Nc1c2c(nc3c1CCC3)CCCC2,0,0,0
1356,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0,0,0
1357,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,0,0,0
1358,C1N2CN3CN1CN(C2)C3,0,0,0
1359,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0,0,0
1360,Cc1ncc(COC2OC(CO)C(O)C(O)C2O)c(CO)c1O,0,0,0
1361,COC1=CC(=O)OC(CCc2ccc3c(c2)OCO3)C1,0,0,0
1362,C[C@H](CCC(O)=NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0,0,0
1363,C=CCCCCCCCCC(=O)O,0,0,0
1364,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,0,0,0
1365,OC[C@@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,0,0,0
1366,O=C(O)CC(CC(=O)O)C(=O)O,0,0,0
1367,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,0,0,0
1368,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,0,0,0
1369,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3o2)cc(OC)c1O,0,0,0
1370,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,0,0,0
1371,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,0,0,0
1372,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0,0,0
1373,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,0,0,0
1374,CCCC(=O)NCC(=O)O,0,0,0
1375,N=C(O)Nc1ccccc1,0,0,0
1376,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0,0,0
1377,CCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC,0,0,0
1378,COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,0,0,0
1379,Cn1cnc2[nH]c(N)nc(=O)c21,0,0,0
1380,CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,0,0,0
1381,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,0,0,0
1382,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O,0,0,0
1383,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,0,0,0
1384,Nc1ccc([N+](=O)[O-])cc1,0,0,0
1385,N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,0,0,0
1386,COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1,0,0,0
1387,O=C(O)CC(=O)OCC1OC(Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)C(O)C(O)C1O,0,0,0
1388,CC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,0,0,0
1389,COc1c(Cl)ccc(Cl)c1C(=O)O,0,0,0
1390,CC(C)(C#N)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,0,0
1391,CC(C)OC(=O)Nc1cccc(Cl)c1,0,0,0
1392,C[N+](C)(C)C[C@H](O)CC(=O)[O-],0,0,0
1393,On1nnc2ccccc21,0,0,0
1394,OCC1OC(OC2C(OCc3ccccc3)OC(CO)C(O)C2O)C(O)C(O)C1O,0,0,0
